order_id,order_date,customer_id,shipping_method_id,dest_address_id
5508,2023-12-02 23:40:48.998111,39,1,684
5509,2023-03-21 02:37:53.998111,39,3,889
5510,2023-08-30 18:47:02.998111,39,2,960
5511,2023-05-11 18:07:27.998111,40,2,164
5512,2021-05-14 01:04:53.998111,40,4,459
5513,2022-06-14 09:38:48.998111,40,4,593
5514,2023-12-25 04:50:58.998111,40,4,619
5515,2023-01-01 13:01:17.998111,40,1,644
5516,2023-09-11 01:34:31.998111,40,1,663
5517,2022-05-23 08:36:45.998111,40,4,702
5518,2022-12-03 07:01:22.998111,40,1,794
5519,2024-03-12 03:42:52.998111,41,1,96
5520,2021-09-12 17:17:09.998111,41,4,155
5521,2023-10-03 00:41:40.998111,41,2,195
5522,2022-10-29 16:25:49.998111,41,2,242
5523,2021-10-03 06:44:21.998111,41,1,406
5524,2023-06-04 07:14:10.998111,41,4,461
5525,2023-12-23 19:32:15.998111,41,2,546
5526,2022-12-10 03:01:22.998111,41,2,634
5527,2023-11-23 13:55:01.998111,42,4,1
5528,2021-12-29 22:14:01.998111,42,4,26
5529,2022-02-04 20:47:50.998111,42,2,287
5530,2022-03-16 03:03:03.998111,42,2,544
5531,2023-11-06 21:43:36.998111,42,2,559
5532,2022-08-28 09:15:21.998111,42,3,639
5533,2023-03-30 08:41:29.998111,42,4,790
5534,2023-07-05 04:32:08.998111,42,2,959
5535,2023-09-08 23:45:53.998111,43,1,432
5536,2022-06-03 15:20:00.998111,43,4,660
5537,2022-04-15 18:38:01.998111,43,4,720
5538,2023-06-13 12:12:44.998111,43,1,759
5539,2021-12-15 19:38:56.998111,43,3,787
5540,2023-09-10 18:55:21.998111,43,1,882
5541,2023-04-21 10:09:28.998111,43,1,953
5542,2021-04-02 07:36:00.998111,43,1,980
5543,2022-01-01 10:47:56.998111,44,1,68
5544,2023-03-31 02:24:24.998111,44,4,112
5545,2022-05-30 01:42:16.998111,44,1,169
5546,2022-10-09 22:12:36.998111,44,2,241
5547,2022-07-12 12:20:21.998111,44,3,433
5548,2022-02-02 16:49:40.998111,44,1,944
5549,2023-12-17 15:31:04.998111,44,4,956
5550,2021-05-12 09:36:25.998111,44,4,985
5551,2021-07-18 16:46:01.998111,45,4,67
5552,2022-12-22 23:29:04.998111,45,4,96
5553,2022-07-13 12:46:24.998111,45,2,192
5554,2023-03-30 06:29:55.998111,45,4,213
5555,2022-08-12 23:24:32.998111,45,3,229
5556,2024-03-06 18:59:47.998111,45,2,554
5557,2021-09-22 12:18:30.998111,45,2,829
5558,2023-11-18 02:32:30.998111,45,2,993
5559,2022-08-20 06:10:19.998111,46,2,166
5560,2021-10-17 23:05:13.998111,46,2,361
5561,2024-01-20 18:40:37.998111,46,1,425
5562,2023-11-17 20:46:49.998111,46,1,616
5563,2022-09-26 05:12:32.998111,46,1,700
5564,2023-12-18 02:18:31.998111,46,1,779
5565,2023-12-17 01:30:55.998111,46,1,914
5566,2023-10-01 09:07:18.998111,46,4,957
5567,2024-01-15 13:34:25.998111,47,1,238
5568,2023-10-02 11:05:56.998111,47,2,256
5569,2024-02-23 11:35:06.998111,47,1,281
5570,2022-12-23 16:20:24.998111,47,4,332
5571,2024-03-12 23:51:03.998111,47,2,435
5572,2023-04-22 07:52:05.998111,47,1,456
5573,2021-06-28 13:56:18.998111,47,4,463
5574,2021-12-22 08:50:24.998111,47,3,636
5575,2022-03-21 21:35:53.998111,48,3,304
5576,2021-06-23 16:06:39.998111,48,4,322
5577,2022-06-04 02:45:21.998111,48,4,410
5578,2021-08-01 06:49:09.998111,48,4,428
5579,2023-05-01 08:10:22.998111,48,3,710
5580,2023-03-17 10:56:15.998111,48,1,884
5581,2021-06-21 01:02:07.998111,48,4,987
5582,2022-04-02 06:58:20.998111,48,3,999
5583,2023-06-01 06:01:09.998111,49,1,49
5584,2022-03-30 11:53:08.998111,49,1,242
5585,2023-05-01 02:45:00.998111,49,4,389
5586,2023-03-08 10:33:41.998111,49,1,572
5587,2023-01-08 21:06:49.998111,49,2,818
5588,2022-10-21 01:10:11.998111,49,2,903
5589,2022-03-03 09:09:44.998111,49,4,991
5590,2024-01-23 09:03:55.998111,49,4,997
5591,2024-01-23 16:25:03.998111,50,1,318
5592,2023-01-29 06:56:24.998111,50,4,337
5593,2021-11-12 21:46:43.998111,50,2,458
5594,2023-07-02 17:12:42.998111,50,4,535
5595,2023-08-07 03:12:29.998111,50,1,555
5596,2022-06-15 01:24:40.998111,50,1,598
5597,2022-11-27 09:57:41.998111,50,2,829
5598,2023-03-04 11:27:46.998111,50,1,839
5599,2021-07-02 08:28:41.998111,51,2,29
5600,2024-03-07 19:06:38.998111,51,2,256
5601,2022-10-22 04:48:50.998111,51,4,485
5602,2023-12-27 13:25:41.998111,51,2,623
5603,2021-10-10 21:43:01.998111,51,3,717
5604,2021-05-16 19:18:25.998111,52,1,192
5605,2023-04-04 18:20:28.998111,52,3,210
5606,2022-10-15 04:36:26.998111,52,4,759
5607,2022-10-27 20:44:00.998111,52,1,811
5608,2022-05-14 13:32:01.998111,53,2,167
5609,2023-03-28 18:17:32.998111,53,4,408
5610,2022-02-24 05:00:47.998111,53,1,516
5611,2022-06-07 13:54:46.998111,53,2,667
5612,2023-09-02 15:58:02.998111,54,3,199
5613,2024-02-06 20:41:10.998111,54,4,406
5614,2022-10-18 01:24:06.998111,54,2,832
5615,2022-04-17 02:42:50.998111,54,4,982
5616,2022-12-09 00:14:11.998111,55,3,90
5617,2023-07-16 07:46:32.998111,55,2,152
5618,2022-01-24 02:30:34.998111,55,3,333
5619,2022-07-21 13:09:16.998111,55,4,360
5620,2023-07-09 13:59:54.998111,56,1,199
5621,2022-11-16 16:28:40.998111,56,3,220
5622,2023-08-12 07:50:53.998111,56,4,709
5623,2023-04-20 01:04:50.998111,56,2,738
5624,2021-04-28 10:43:54.998111,57,2,364
5625,2023-09-08 16:43:24.998111,57,3,568
5626,2023-09-19 22:08:19.998111,57,4,679
5627,2021-04-04 00:52:46.998111,57,4,865
5628,2022-08-12 08:09:14.998111,58,2,70
5629,2024-02-17 19:25:52.998111,58,1,546
5630,2022-11-21 16:31:39.998111,58,4,568
5631,2023-11-11 04:10:20.998111,58,2,769
5632,2021-09-26 15:25:20.998111,59,2,356
5633,2023-10-28 12:19:16.998111,59,1,687
5634,2021-05-10 13:39:31.998111,59,3,759
5635,2022-08-18 15:15:04.998111,59,1,813
5636,2023-08-06 03:39:11.998111,60,4,7
5637,2023-08-30 15:20:42.998111,60,4,574
5638,2022-01-12 10:18:38.998111,60,2,787
5639,2021-04-06 06:19:23.998111,60,4,954
5640,2022-01-25 00:27:08.998111,61,4,50
5641,2021-11-07 23:51:13.998111,61,4,360
5642,2024-02-20 16:27:49.998111,61,3,634
5643,2022-04-26 12:14:20.998111,61,3,787
5644,2021-04-13 10:22:18.998111,62,3,29
5645,2022-11-28 05:15:42.998111,62,2,152
5646,2023-01-21 05:31:41.998111,62,1,245
5647,2023-04-11 03:13:22.998111,62,2,713
5648,2022-01-15 03:29:19.998111,63,4,144
5649,2023-03-10 16:56:23.998111,63,2,371
5650,2021-04-27 19:24:30.998111,63,4,857
5651,2022-07-07 04:12:40.998111,63,4,969
5652,2021-06-15 06:34:52.998111,64,4,109
5653,2021-09-11 19:09:48.998111,64,2,487
5654,2023-12-09 04:52:35.998111,64,2,514
5655,2022-01-09 16:08:44.998111,64,1,576
5656,2021-06-07 16:18:41.998111,65,3,87
5657,2021-09-01 10:17:26.998111,65,1,109
5658,2023-08-01 22:31:00.998111,65,1,230
5659,2023-11-28 00:47:29.998111,65,3,553
5660,2024-01-09 18:27:20.998111,66,2,268
5661,2022-01-12 08:26:08.998111,66,3,705
5662,2024-03-18 16:06:35.998111,66,2,846
5663,2023-12-03 22:01:01.998111,66,2,983
5664,2024-02-14 11:41:23.998111,67,2,230
5665,2022-12-18 13:00:28.998111,67,2,455
5666,2021-07-23 14:13:57.998111,67,2,602
5667,2022-03-04 07:27:16.998111,67,2,715
5668,2022-03-22 22:45:51.998111,68,1,240
5669,2023-08-11 22:46:23.998111,68,3,370
5670,2022-03-20 17:36:10.998111,68,3,788
5671,2022-12-15 06:19:47.998111,68,3,965
5672,2021-10-31 11:30:04.998111,69,3,23
5673,2022-02-17 23:40:15.998111,69,4,77
5674,2022-06-11 00:38:39.998111,69,3,165
5675,2022-05-22 13:02:01.998111,69,1,508
5676,2024-03-20 21:49:46.998111,70,1,41
5677,2022-02-10 14:10:34.998111,70,2,681
5678,2024-03-09 00:46:45.998111,70,2,807
5679,2022-04-14 18:20:58.998111,70,1,896
5680,2022-06-11 15:54:55.998111,71,1,594
5681,2021-07-06 23:01:00.998111,71,1,636
5682,2022-08-30 19:37:17.998111,71,1,638
5683,2022-02-22 21:12:40.998111,71,1,795
5684,2023-08-06 11:07:19.998111,72,1,6
5685,2023-02-23 09:24:59.998111,72,4,22
5686,2024-03-03 10:06:13.998111,72,4,600
5687,2022-10-06 07:49:18.998111,72,1,876
5688,2022-01-25 22:17:25.998111,73,4,76
5689,2022-03-10 05:09:05.998111,73,3,544
5690,2022-04-11 07:58:11.998111,73,3,766
5691,2023-02-23 06:46:31.998111,73,2,852
5692,2022-08-25 02:36:43.998111,74,4,260
5693,2023-08-11 04:38:38.998111,74,4,398
5694,2021-09-04 02:10:10.998111,74,1,537
5695,2023-11-29 05:59:36.998111,74,2,999
5696,2021-07-03 18:48:06.998111,75,4,215
5697,2022-10-22 15:02:33.998111,75,1,266
5698,2023-03-06 13:45:54.998111,75,4,797
5699,2021-10-21 02:52:00.998111,75,1,949
5700,2023-03-05 05:17:30.998111,76,3,465
5701,2023-05-29 05:46:13.998111,76,3,600
5702,2022-11-26 07:06:11.998111,76,1,639
5703,2023-08-06 12:24:12.998111,76,4,773
5704,2023-08-22 16:11:59.998111,77,4,130
5705,2023-01-20 05:30:25.998111,77,4,456
5706,2023-10-30 12:22:54.998111,77,1,516
5707,2021-09-06 23:50:44.998111,77,2,773
5708,2022-12-03 04:27:24.998111,78,4,79
5709,2023-02-04 21:39:13.998111,78,3,108
5710,2022-03-12 11:25:32.998111,78,4,534
5711,2023-12-16 08:54:22.998111,78,3,835
5712,2023-10-17 15:58:50.998111,79,3,7
5713,2023-11-27 07:07:11.998111,79,2,70
5714,2021-09-08 14:18:00.998111,79,4,133
5715,2022-04-17 07:04:46.998111,79,2,582
5716,2023-04-27 14:03:34.998111,80,3,136
5717,2023-05-14 20:34:49.998111,80,3,185
5718,2021-06-05 14:58:29.998111,80,2,362
5719,2022-11-02 15:40:28.998111,80,3,519
5720,2023-01-25 10:26:48.998111,81,1,185
5721,2021-06-27 12:45:09.998111,81,2,681
5722,2023-10-18 01:43:45.998111,81,2,817
5723,2022-09-20 09:38:54.998111,81,1,963
5724,2023-07-22 10:20:08.998111,82,1,92
5725,2022-02-07 09:16:12.998111,82,2,301
5726,2023-08-12 23:14:19.998111,82,1,311
5727,2021-08-05 04:27:46.998111,82,3,607
5728,2021-11-13 08:45:02.998111,83,1,101
5729,2023-03-21 02:39:48.998111,83,2,621
5730,2022-04-25 14:11:38.998111,83,3,682
5731,2021-12-26 04:01:08.998111,83,4,969
5732,2023-12-23 09:52:30.998111,84,2,184
5733,2021-04-10 02:02:56.998111,84,4,441
5734,2023-07-26 04:55:08.998111,84,4,497
5735,2021-08-06 12:17:53.998111,84,2,555
5736,2022-05-28 05:26:42.998111,85,3,325
5737,2021-12-07 21:26:31.998111,85,3,383
5738,2021-07-19 23:35:36.998111,85,2,585
5739,2022-05-31 17:55:13.998111,85,2,943
5740,2021-06-03 10:36:43.998111,86,1,176
5741,2021-09-18 01:45:04.998111,86,4,439
5742,2021-03-28 22:33:57.998111,86,4,598
5743,2021-10-09 04:34:18.998111,86,2,926
5744,2022-09-20 14:07:01.998111,87,2,140
5745,2021-07-14 00:01:59.998111,87,4,277
5746,2022-02-08 03:38:04.998111,87,2,444
5747,2024-01-24 01:37:11.998111,87,3,486
5748,2021-12-25 10:11:47.998111,88,2,218
5749,2022-08-29 07:15:59.998111,88,1,524
5750,2023-10-21 13:21:23.998111,88,2,700
5751,2023-04-11 12:31:26.998111,88,3,972
5752,2022-08-17 18:11:44.998111,89,4,5
5753,2022-11-16 01:29:14.998111,89,3,138
5754,2023-01-03 08:25:35.998111,89,4,585
5755,2022-03-13 20:14:20.998111,89,2,751
5756,2023-08-08 01:57:30.998111,90,3,109
5757,2024-01-04 04:56:41.998111,90,3,129
5758,2022-04-18 19:31:24.998111,90,2,619
5759,2023-08-19 06:26:39.998111,90,3,777
5760,2021-04-03 19:11:26.998111,91,1,173
5761,2023-02-10 18:23:53.998111,91,4,395
5762,2024-03-14 15:42:18.998111,91,3,717
5763,2022-10-03 09:15:18.998111,91,4,817
5764,2021-09-25 10:28:50.998111,92,4,13
5765,2021-03-31 07:53:56.998111,92,4,336
5766,2022-03-25 07:03:04.998111,92,4,436
5767,2021-06-05 18:29:08.998111,92,1,555
5768,2021-05-04 13:36:43.998111,93,2,339
5769,2023-06-20 08:31:18.998111,93,1,840
5770,2023-07-26 05:37:49.998111,93,4,901
5771,2022-09-19 01:56:13.998111,93,2,978
5772,2023-07-11 20:41:27.998111,94,1,19
5773,2022-01-06 09:27:23.998111,94,1,281
5774,2022-03-08 11:00:16.998111,94,1,544
5775,2023-11-16 00:28:29.998111,94,3,641
5776,2022-06-14 13:23:37.998111,95,1,105
5777,2021-11-29 07:21:21.998111,95,1,317
5778,2022-07-22 10:17:36.998111,95,1,672
5779,2022-09-27 08:35:15.998111,95,3,997
5780,2023-03-04 16:44:03.998111,96,1,151
5781,2022-12-28 16:01:28.998111,96,2,532
5782,2022-10-05 00:31:04.998111,96,1,723
5783,2023-10-26 11:00:17.998111,96,1,861
5784,2022-06-18 09:20:51.998111,97,4,436
5785,2023-03-26 01:37:54.998111,97,2,583
5786,2023-02-06 07:41:28.998111,97,3,641
5787,2022-07-27 21:58:02.998111,97,2,961
5788,2021-08-18 21:20:58.998111,98,1,96
5789,2023-05-17 02:21:00.998111,98,1,514
5790,2022-08-20 05:29:43.998111,98,3,733
5791,2022-10-28 02:48:33.998111,98,2,933
5792,2021-10-30 15:13:01.998111,99,2,118
5793,2021-11-27 19:24:02.998111,99,4,153
5794,2022-03-28 00:00:45.998111,99,4,339
5795,2023-06-21 01:32:51.998111,99,2,431
5796,2021-10-03 23:46:20.998111,100,3,130
5797,2022-08-02 14:18:16.998111,100,2,458
5798,2021-08-27 16:45:05.998111,100,1,641
5799,2022-02-15 21:53:35.998111,100,2,770
5800,2021-06-14 21:46:19.998111,101,3,716
5801,2023-09-13 00:48:49.998111,101,3,823
5802,2021-05-03 07:51:40.998111,101,4,832
5803,2021-07-19 05:45:18.998111,101,1,980
5804,2022-11-23 19:07:14.998111,102,2,75
5805,2023-03-25 17:52:24.998111,102,2,554
5806,2024-03-22 05:31:03.998111,102,4,591
5807,2023-12-10 13:51:32.998111,102,3,977
5808,2021-08-22 01:56:34.998111,103,3,214
5809,2023-05-21 11:00:44.998111,103,4,261
5810,2021-08-26 22:22:01.998111,103,3,644
5811,2021-05-14 09:35:57.998111,103,1,670
5812,2021-07-07 18:13:37.998111,104,3,136
5813,2022-02-16 06:54:49.998111,104,2,141
5814,2021-03-29 17:22:00.998111,104,3,485
5815,2022-03-13 11:08:07.998111,104,2,694
5816,2022-03-19 00:11:01.998111,105,1,97
5817,2023-10-08 11:42:07.998111,105,3,584
5818,2023-10-10 22:15:36.998111,105,2,677
5819,2024-01-22 14:20:04.998111,105,1,722
5820,2021-11-03 04:10:12.998111,106,3,104
5821,2022-10-23 14:31:05.998111,106,4,243
5822,2023-07-17 09:32:36.998111,106,1,713
5823,2023-07-01 09:22:26.998111,106,4,992
5824,2021-08-20 18:41:06.998111,107,4,648
5825,2021-07-28 22:53:29.998111,107,2,785
5826,2023-12-13 05:40:00.998111,107,2,797
5827,2021-08-15 15:01:43.998111,107,4,825
5828,2024-02-13 04:03:45.998111,108,3,147
5829,2021-10-26 18:51:44.998111,108,1,562
5830,2022-07-21 12:27:40.998111,108,3,663
5831,2024-01-26 22:42:47.998111,108,2,872
5832,2023-07-25 21:53:07.998111,109,2,166
5833,2022-10-30 09:41:03.998111,109,4,252
5834,2023-07-14 21:37:10.998111,109,2,547
5835,2022-03-26 17:36:41.998111,109,4,861
5836,2021-09-08 09:26:05.998111,110,2,104
5837,2023-10-26 13:40:54.998111,110,3,447
5838,2023-11-04 22:50:46.998111,110,4,495
5839,2021-07-22 16:03:00.998111,110,1,760
5840,2021-10-09 23:37:28.998111,111,3,24
5841,2022-09-06 15:33:56.998111,111,3,60
5842,2022-05-19 01:23:40.998111,111,2,642
5843,2023-01-26 04:58:12.998111,111,1,645
5844,2021-07-09 14:43:56.998111,112,1,169
5845,2022-04-24 05:19:40.998111,112,2,440
5846,2023-02-10 01:27:04.998111,112,4,725
5847,2023-05-09 18:12:06.998111,112,2,979
5848,2023-03-25 10:07:53.998111,113,4,194
5849,2023-08-03 09:14:07.998111,113,2,245
5850,2023-09-24 08:16:50.998111,113,2,511
5851,2023-08-07 02:02:38.998111,113,1,610
5852,2023-01-01 00:38:34.998111,114,4,426
5853,2023-01-18 00:09:24.998111,114,2,573
5854,2022-12-06 05:41:26.998111,114,2,596
5855,2022-03-23 12:05:44.998111,114,1,663
5856,2023-02-08 05:59:22.998111,115,4,134
5857,2023-07-20 00:37:32.998111,115,3,631
5858,2021-04-26 20:18:45.998111,115,1,829
5859,2022-07-15 06:33:22.998111,115,2,903
5860,2023-09-22 22:57:01.998111,116,4,196
5861,2023-05-31 16:39:59.998111,116,2,360
5862,2021-05-17 12:46:23.998111,116,3,547
5863,2023-02-06 13:56:31.998111,116,4,810
5864,2023-10-11 17:06:11.998111,117,4,89
5865,2022-02-13 15:42:07.998111,117,3,405
5866,2022-09-09 08:13:17.998111,117,2,497
5867,2024-02-18 16:15:40.998111,117,2,705
5868,2023-02-23 00:51:14.998111,118,1,178
5869,2023-09-23 17:12:23.998111,118,3,353
5870,2023-08-25 04:35:01.998111,118,1,452
5871,2022-05-26 09:38:29.998111,118,1,533
5872,2022-06-24 22:48:35.998111,119,1,197
5873,2023-05-30 11:30:22.998111,119,4,291
5874,2021-10-20 03:10:15.998111,119,4,673
5875,2023-08-29 19:41:16.998111,119,4,953
5876,2022-06-10 03:38:05.998111,120,4,19
5877,2023-09-25 02:14:27.998111,120,4,476
5878,2023-10-13 07:35:53.998111,120,4,761
5879,2021-06-19 13:19:20.998111,120,1,801
5880,2021-12-04 17:12:35.998111,121,1,42
5881,2022-02-18 08:31:55.998111,121,4,762
5882,2023-01-21 10:58:06.998111,121,4,868
5883,2023-06-04 22:06:04.998111,121,4,997
5884,2023-07-22 23:39:03.998111,122,2,4
5885,2022-09-25 21:06:43.998111,122,4,116
5886,2023-08-14 03:34:53.998111,122,4,633
5887,2023-09-19 04:46:23.998111,122,3,720
5888,2022-11-09 12:35:12.998111,123,2,22
5889,2021-11-22 08:59:16.998111,123,4,449
5890,2022-06-08 16:26:07.998111,123,2,590
5891,2023-01-07 17:10:00.998111,123,2,967
5892,2022-11-27 20:12:05.998111,124,3,254
5893,2021-05-03 00:29:52.998111,124,2,321
5894,2022-01-30 16:18:25.998111,124,2,625
5895,2023-02-05 03:53:02.998111,124,2,970
5896,2022-08-28 17:24:52.998111,125,4,85
5897,2023-08-04 03:07:46.998111,125,3,138
5898,2023-07-03 16:35:18.998111,125,4,611
5899,2021-10-28 08:56:53.998111,125,2,1000
5900,2023-11-08 05:54:48.998111,126,4,245
5901,2022-07-04 19:17:15.998111,126,2,271
5902,2023-06-02 11:20:32.998111,126,3,276
5903,2022-05-15 07:00:17.998111,126,3,939
5904,2022-09-07 00:10:31.998111,127,3,153
5905,2022-07-19 09:17:53.998111,127,3,355
5906,2021-09-30 08:37:15.998111,127,4,490
5907,2021-11-14 12:10:58.998111,127,2,937
5908,2023-05-23 11:42:32.998111,128,1,208
5909,2024-03-01 18:38:58.998111,128,3,653
5910,2022-06-08 21:51:54.998111,128,4,711
5911,2023-01-15 18:21:37.998111,128,4,796
5912,2022-04-27 19:53:11.998111,129,1,526
5913,2021-05-16 10:31:26.998111,129,2,630
5914,2022-10-14 11:38:06.998111,129,3,712
5915,2022-09-24 22:10:15.998111,129,3,825
5916,2023-03-31 05:49:55.998111,130,1,81
5917,2023-10-30 21:56:51.998111,130,3,220
5918,2023-12-08 22:31:59.998111,130,3,376
5919,2021-12-14 10:50:46.998111,130,2,436
5920,2022-04-21 03:47:36.998111,131,2,206
5921,2021-12-02 02:51:52.998111,131,3,655
5922,2022-11-11 11:48:07.998111,131,1,671
5923,2021-05-06 14:41:18.998111,131,3,690
5924,2023-02-11 17:23:55.998111,132,3,6
5925,2022-09-01 03:40:28.998111,132,1,838
5926,2021-10-16 22:07:12.998111,132,1,865
5927,2022-12-21 05:30:44.998111,132,4,885
5928,2022-03-15 20:51:38.998111,133,2,151
5929,2021-09-13 09:28:09.998111,133,2,343
5930,2021-08-21 20:26:59.998111,133,2,395
5931,2022-12-06 20:33:23.998111,133,3,580
5932,2023-03-07 14:56:50.998111,134,1,44
5933,2021-10-06 06:34:10.998111,134,2,139
5934,2023-07-02 03:12:40.998111,134,3,575
5935,2024-02-12 00:18:07.998111,134,1,977
5936,2022-03-21 07:20:06.998111,135,3,160
5937,2021-07-11 08:57:43.998111,135,3,548
5938,2023-04-22 18:00:14.998111,135,3,555
5939,2021-05-12 20:27:54.998111,135,3,596
5940,2021-07-13 08:09:11.998111,136,2,18
5941,2023-11-29 03:23:28.998111,136,1,354
5942,2021-08-09 10:27:49.998111,136,1,555
5943,2022-09-01 09:36:03.998111,136,2,993
5944,2023-06-06 01:34:48.998111,137,4,190
5945,2021-12-30 05:44:47.998111,137,2,665
5946,2022-04-15 20:45:30.998111,137,4,668
5947,2023-04-27 11:36:17.998111,137,3,911
5948,2021-12-02 06:45:23.998111,138,1,113
5949,2022-08-03 02:19:30.998111,138,4,213
5950,2021-12-12 01:48:37.998111,138,1,704
5951,2023-02-24 05:08:30.998111,138,4,770
5952,2023-04-14 18:20:03.998111,139,3,55
5953,2022-07-31 01:30:14.998111,139,3,105
5954,2022-10-27 16:43:27.998111,139,1,462
5955,2023-11-09 02:08:30.998111,139,2,599
5956,2022-09-22 22:43:49.998111,140,1,292
5957,2023-04-08 05:53:57.998111,140,3,389
5958,2022-02-07 12:30:48.998111,140,4,745
5959,2023-04-16 20:00:18.998111,140,4,770
5960,2021-05-11 13:28:23.998111,141,4,115
5961,2023-04-13 23:20:34.998111,141,3,355
5962,2021-12-05 12:45:21.998111,141,2,875
5963,2022-02-24 23:30:12.998111,141,4,907
5964,2022-07-23 00:32:27.998111,142,1,360
5965,2022-12-03 08:45:01.998111,142,3,370
5966,2023-11-05 14:58:11.998111,142,1,504
5967,2023-08-12 18:53:48.998111,142,2,726
5968,2023-01-20 03:17:41.998111,143,4,148
5969,2021-09-10 10:17:03.998111,143,3,750
5970,2022-08-21 15:08:01.998111,143,4,822
5971,2021-09-02 18:29:01.998111,143,4,914
5972,2023-11-30 22:15:12.998111,144,1,32
5973,2022-08-13 04:23:56.998111,144,2,59
5974,2022-06-06 22:20:21.998111,144,1,261
5975,2021-12-07 13:20:21.998111,144,3,355
5976,2021-08-10 23:17:01.998111,145,1,51
5977,2022-12-14 01:59:40.998111,145,1,142
5978,2023-10-05 20:30:46.998111,145,3,145
5979,2021-07-16 23:44:36.998111,145,3,354
5980,2023-06-14 05:16:54.998111,146,3,261
5981,2022-12-24 22:33:34.998111,146,1,624
5982,2021-10-18 02:21:42.998111,146,4,635
5983,2023-10-26 09:56:15.998111,146,4,979
5984,2024-03-03 19:41:23.998111,147,4,402
5985,2024-02-25 10:42:37.998111,147,3,424
5986,2023-03-15 18:14:47.998111,147,1,520
5987,2021-09-07 18:51:48.998111,147,3,860
5988,2021-09-23 20:49:21.998111,148,1,99
5989,2023-02-04 07:21:49.998111,148,2,427
5990,2023-10-01 23:41:52.998111,148,4,441
5991,2022-08-05 18:27:46.998111,148,3,893
5992,2022-01-14 08:35:45.998111,149,4,534
5993,2022-02-17 03:15:53.998111,149,2,582
5994,2023-03-26 12:49:44.998111,149,4,587
5995,2022-08-08 15:45:05.998111,149,3,701
5996,2023-01-17 05:11:26.998111,150,1,71
5997,2023-11-25 17:32:28.998111,150,3,538
5998,2021-06-27 04:53:32.998111,150,3,757
5999,2021-08-04 08:16:46.998111,150,1,888
6000,2023-09-19 00:24:39.998111,151,3,74
6001,2023-04-06 22:19:09.998111,151,4,289
6002,2021-05-01 16:43:53.998111,151,4,551
6003,2023-07-30 17:02:57.998111,151,1,756
6004,2023-04-18 02:10:40.998111,152,1,63
6005,2022-11-10 15:15:22.998111,152,3,162
6006,2023-05-25 11:07:58.998111,152,2,416
6007,2021-09-10 01:58:55.998111,152,3,998
6008,2021-12-19 09:39:00.998111,153,4,74
6009,2023-09-20 17:15:26.998111,153,1,512
6010,2021-12-13 20:24:26.998111,153,1,745
6011,2022-04-20 11:33:19.998111,153,4,871
6012,2023-08-11 10:13:20.998111,154,4,111
6013,2022-09-30 03:21:56.998111,154,3,283
6014,2021-12-16 00:08:51.998111,154,3,539
6015,2023-12-06 06:46:19.998111,154,3,698
6016,2021-12-23 01:27:05.998111,155,4,409
6017,2023-12-03 22:25:51.998111,155,3,484
6018,2022-05-25 04:25:59.998111,155,3,591
6019,2023-09-11 11:11:54.998111,155,1,676
6020,2023-07-03 00:55:44.998111,156,3,207
6021,2022-07-03 22:04:26.998111,156,4,890
6022,2021-06-24 03:01:33.998111,156,3,981
6023,2021-12-16 22:27:08.998111,156,2,990
6024,2022-01-26 12:18:35.998111,157,1,269
6025,2022-02-19 23:02:31.998111,157,2,271
6026,2022-08-22 04:46:48.998111,157,2,441
6027,2023-05-18 10:10:03.998111,157,2,529
6028,2023-02-12 18:08:10.998111,158,3,55
6029,2021-05-24 21:26:20.998111,158,2,60
6030,2021-05-17 13:19:49.998111,158,4,298
6031,2021-11-14 13:58:28.998111,158,3,527
6032,2023-09-26 04:13:35.998111,159,2,122
6033,2021-09-16 12:48:47.998111,159,3,351
6034,2023-08-04 12:51:52.998111,159,2,436
6035,2022-12-16 15:15:32.998111,159,1,621
6036,2022-11-04 19:01:31.998111,160,4,163
6037,2022-02-12 21:41:19.998111,160,2,264
6038,2021-06-07 18:49:15.998111,160,1,515
6039,2023-06-14 03:14:46.998111,160,1,690
6040,2021-09-24 06:02:33.998111,161,4,62
6041,2022-02-23 09:54:56.998111,161,4,647
6042,2021-06-20 06:56:54.998111,161,2,778
6043,2022-09-01 07:57:14.998111,161,3,823
6044,2021-10-29 16:44:52.998111,162,1,712
6045,2023-11-03 15:13:01.998111,162,3,837
6046,2023-02-27 01:44:37.998111,162,1,902
6047,2022-09-29 21:30:38.998111,162,3,983
6048,2021-08-25 11:13:44.998111,163,3,468
6049,2023-05-16 12:11:43.998111,163,4,836
6050,2021-08-20 07:33:59.998111,163,3,875
6051,2021-08-08 10:28:50.998111,163,3,972
6052,2024-03-01 17:46:16.998111,164,2,289
6053,2022-01-27 14:10:32.998111,164,2,560
6054,2023-10-23 12:17:34.998111,164,3,759
6055,2023-11-20 23:34:00.998111,164,2,816
6056,2024-01-03 16:17:46.998111,165,1,241
6057,2023-04-24 20:00:10.998111,165,3,317
6058,2023-09-10 09:13:53.998111,165,1,874
6059,2023-05-16 22:43:02.998111,165,1,915
6060,2021-05-13 08:49:50.998111,166,3,188
6061,2021-11-11 04:28:27.998111,166,4,477
6062,2021-10-20 10:58:33.998111,166,1,586
6063,2024-01-04 22:45:50.998111,166,1,782
6064,2023-05-24 16:21:57.998111,167,2,222
6065,2023-09-05 04:06:52.998111,167,4,488
